,stars,Alcohol,BikeParking,BusinessAcceptsCreditCards,BusinessParking,Caters,GoodForKids,HasTV,NoiseLevel,RestaurantsAttire,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WiFi,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual
3360,2.857142857142857,3,2,2,0,1,0,2,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3361,4.363636363636363,0,1,1,1,1,2,2,1,0,1,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0
3362,3.5686274509803924,3,2,1,2,2,2,0,1,1,2,0,2,1,2,2,2,1,0,0,0,2,1,0,0,0,0
3363,4.0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3364,3.0689655172413794,1,2,2,2,0,2,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
3365,4.142857142857143,0,2,1,0,1,2,2,1,1,0,2,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0
3366,3.2857142857142856,1,2,2,1,0,2,0,1,1,1,0,2,0,0,1,2,0,1,1,1,1,1,1,1,1,1
3367,4.2180451127819545,1,2,2,2,0,2,0,1,1,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,2
3368,3.524390243902439,1,2,1,2,0,2,0,1,1,0,0,2,1,0,2,2,1,0,0,0,0,1,0,0,0,2
3369,4.230769230769231,1,2,2,2,0,2,0,1,1,2,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,2
3370,1.7142857142857142,1,2,2,0,1,2,0,0,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0
3371,4.554054054054054,2,2,1,2,0,2,0,1,1,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2
3372,4.25,1,2,2,2,2,1,0,0,0,2,2,1,4,0,0,2,2,1,1,1,1,1,1,1,1,1
3373,3.6493506493506493,1,2,2,2,0,2,0,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
3374,4.0,0,1,2,1,1,2,1,0,0,0,0,2,4,0,1,2,0,1,1,1,1,1,1,1,1,1
3375,2.4981412639405205,1,0,2,0,0,2,0,1,1,0,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,2
3376,4.0508474576271185,2,2,1,2,0,2,0,1,1,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
3377,4.666666666666667,0,1,1,1,1,2,1,0,0,1,1,2,4,2,1,2,0,1,1,1,1,1,1,1,1,1
3378,3.717391304347826,1,2,0,2,2,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,2
3379,4.278260869565218,1,2,2,2,0,2,0,1,1,2,0,2,1,0,2,2,2,0,0,0,0,0,0,0,0,2
3380,3.0,0,1,2,1,1,1,2,0,1,1,0,2,1,1,1,2,0,1,1,1,1,1,1,1,1,1
3381,3.6451612903225805,3,2,1,2,0,2,0,1,1,2,0,2,1,2,1,2,1,0,0,0,0,0,0,2,0,0
3382,4.242424242424242,3,2,2,2,0,2,2,1,1,2,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
3383,3.689922480620155,2,0,2,2,1,2,0,4,1,0,0,2,1,0,2,2,2,0,0,0,0,0,0,0,0,2
3384,3.689243027888446,1,2,2,2,2,2,2,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
3385,2.4,0,1,1,1,1,1,1,0,0,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
3386,4.4707462686567165,3,2,2,2,2,2,2,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
3387,4.175675675675675,3,2,1,2,0,2,0,1,1,2,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
3388,4.032110091743119,1,2,2,2,2,0,0,1,1,2,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,2
3389,2.375,1,0,2,2,1,2,0,1,1,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0
3390,2.4017857142857144,1,2,2,2,0,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,2
3391,3.8870246085011186,3,2,2,2,2,2,2,1,1,2,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0,2
3392,3.823529411764706,1,2,2,2,0,2,2,2,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,2
3393,3.8758992805755397,1,2,0,2,0,2,2,2,1,0,0,2,0,2,2,2,1,0,0,0,0,2,0,0,0,0
3394,3.5866666666666664,3,2,2,2,0,2,2,1,1,2,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
3395,4.3701171875,3,2,2,2,2,2,2,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
3396,4.666666666666667,1,0,2,0,2,2,0,3,1,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,2
3397,4.285714285714286,0,2,1,1,1,2,2,1,1,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
3398,3.22488038277512,2,2,1,2,0,2,0,2,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
3399,5.0,0,1,1,1,1,1,1,0,0,1,1,1,4,1,1,2,0,1,1,1,1,1,1,1,1,1
3400,3.8823529411764706,1,2,2,2,2,2,0,0,1,2,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,2
3401,3.202127659574468,3,2,2,2,2,2,2,1,1,2,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,2
3402,3.5555555555555554,3,2,2,2,2,0,2,1,1,2,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
3403,3.5,0,2,2,0,1,2,2,0,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0
3404,3.813953488372093,3,2,2,2,2,2,2,1,1,0,2,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
3405,3.4352941176470586,1,2,2,2,2,2,2,1,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
3406,3.6666666666666665,0,1,2,1,1,1,1,0,1,1,1,2,1,2,1,1,0,1,1,1,1,1,1,1,1,1
3407,4.483018867924528,1,0,2,2,2,2,2,1,1,0,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
3408,3.4590747330960854,3,2,2,2,0,2,0,1,1,2,0,2,1,0,2,2,1,0,0,0,2,0,0,0,0,2
3409,3.1818181818181817,1,1,2,2,1,2,0,3,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
3410,3.183333333333333,1,2,2,2,0,2,2,1,1,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,2
3411,3.5,0,1,2,2,1,2,1,0,1,1,1,2,1,0,1,2,0,1,1,1,1,1,1,1,1,1
3412,2.6153846153846154,1,2,2,2,2,2,0,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0
3413,2.75,3,1,2,0,1,2,1,0,1,1,1,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3414,3.3333333333333335,1,1,2,2,1,2,1,0,1,2,2,2,0,0,1,2,1,1,1,1,1,1,1,1,1,1
3415,4.294117647058823,2,2,2,1,0,2,0,3,1,2,0,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0
3416,4.875,0,1,1,1,1,0,1,1,0,1,1,0,4,2,1,1,0,1,1,1,1,1,1,1,1,1
3417,3.6666666666666665,1,2,1,2,0,1,2,3,0,0,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1
3418,4.217391304347826,1,2,0,2,0,2,0,1,1,0,0,2,1,0,2,2,2,0,0,0,0,0,0,0,0,2
3419,3.3203125,3,2,1,2,2,2,0,1,1,2,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0,2
3420,3.764705882352941,0,2,1,0,1,2,0,4,1,2,0,2,1,2,1,0,2,0,0,0,0,1,0,0,0,0
3421,2.9411764705882355,2,0,2,1,1,2,0,0,1,0,0,2,1,0,1,2,2,1,1,1,1,1,1,1,1,1
3422,3.32,1,2,2,2,2,2,2,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,2
3423,3.5283018867924527,1,2,1,2,2,2,2,2,1,2,0,2,0,0,1,2,1,0,0,0,0,1,0,0,0,2
3424,3.9801136363636362,3,2,2,2,0,0,2,1,1,2,0,2,0,0,2,2,1,0,0,0,0,2,0,0,0,2
3425,3.5,3,1,1,0,1,2,0,1,1,0,2,2,1,1,1,2,2,0,0,0,0,1,0,0,0,0
3426,3.0,0,1,1,1,1,2,1,0,1,1,0,1,0,0,1,2,0,1,1,1,1,1,1,1,1,1
3427,3.0,1,2,1,2,0,2,0,4,1,0,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0
3428,3.7710280373831777,2,2,2,2,0,2,0,1,1,2,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
3429,4.094262295081967,1,2,2,2,0,2,0,1,1,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,2
3430,4.264406779661017,1,0,2,0,2,2,2,3,1,0,0,2,0,2,2,2,2,0,0,0,0,0,0,0,0,2
3431,3.272727272727273,0,2,2,0,1,1,1,0,0,2,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
3432,3.914285714285714,0,2,1,0,0,2,0,1,1,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0
3433,3.25,1,0,2,1,1,2,0,0,1,2,0,2,0,0,1,2,0,1,1,1,1,1,1,1,1,1
3434,3.18018018018018,1,2,2,2,0,2,0,1,1,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0,0,2
3435,4.333333333333333,3,1,2,2,1,2,2,2,1,0,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0
3436,1.8,0,1,2,1,1,2,1,0,0,1,0,2,4,0,1,1,0,1,1,1,1,1,1,1,1,1
3437,3.0,1,0,2,0,0,2,0,3,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
3438,3.928977272727273,3,2,1,2,2,2,2,1,1,2,0,2,1,0,1,2,1,0,0,0,0,1,0,2,0,2
3439,4.2727272727272725,1,2,1,2,0,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,2
3440,3.75,3,2,2,2,0,1,2,0,0,2,0,1,4,2,2,0,1,1,1,1,1,1,1,1,1,1
3441,2.4027777777777777,1,2,2,0,0,2,2,1,1,0,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,2
3442,3.6363636363636362,1,2,2,2,2,2,0,3,1,2,0,2,0,0,1,2,1,1,1,1,1,1,1,1,1,1
3443,3.9597701149425286,3,2,2,2,2,2,2,1,1,2,0,2,1,2,2,2,1,0,0,0,0,0,0,2,0,2
3444,4.345794392523365,2,2,2,2,2,2,0,1,1,0,0,2,0,0,0,2,1,0,0,0,2,0,0,2,0,2
3445,4.193548387096774,3,0,1,2,0,2,0,1,1,2,0,2,1,2,2,2,1,0,0,2,0,1,0,2,0,2
3446,4.388059701492537,1,2,2,2,0,1,0,0,0,2,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1
3447,3.9195402298850577,1,2,2,2,2,2,0,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2
3448,4.061425061425061,3,2,2,2,2,2,2,1,1,2,0,2,1,2,2,2,1,0,0,0,0,0,0,2,0,2
3449,4.714285714285714,0,1,1,1,1,1,1,0,0,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
3450,4.148148148148148,1,0,2,2,0,2,2,1,1,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0
3451,1.875,0,2,1,0,1,1,1,0,0,1,1,1,0,1,1,2,0,1,1,1,1,1,1,1,1,1
3452,2.7142857142857144,0,0,2,1,1,2,1,0,1,0,2,2,0,0,1,2,0,1,1,1,1,1,1,1,1,1
3453,2.375,3,2,2,1,1,2,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0
3454,3.4285714285714284,3,1,1,0,1,0,1,0,2,2,0,2,2,2,1,0,0,1,1,1,1,1,1,1,1,1
3455,3.5421686746987953,0,2,1,2,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
3456,3.7762605042016806,3,0,2,2,0,2,0,1,1,0,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,2
3457,4.287356321839081,1,2,0,2,2,0,0,1,1,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,2
3458,3.5,0,1,1,1,1,2,0,1,1,0,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0
3459,3.7142857142857144,3,2,1,2,2,2,0,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0
3460,4.5,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
3461,3.0,0,2,1,2,1,1,1,0,0,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1
3462,2.5660377358490565,1,0,2,2,0,2,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
3463,3.7606177606177607,3,2,2,2,0,0,2,1,1,2,0,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2
3464,3.6587030716723548,1,2,1,2,2,2,0,1,1,0,2,0,1,0,0,2,2,0,0,0,0,1,0,0,0,2
3465,4.310344827586207,1,2,1,2,0,2,0,1,1,2,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,2
3466,2.9063291139240506,3,0,2,2,2,2,2,1,1,0,0,2,1,2,1,0,2,0,0,0,0,0,2,0,0,2
3467,2.176470588235294,1,0,2,2,0,2,2,3,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
3468,3.357142857142857,1,1,0,2,1,0,1,0,1,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,1,1
3469,3.657200811359026,3,2,2,2,2,2,2,1,1,2,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
3470,2.9508196721311477,1,2,1,2,2,2,0,2,1,0,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
3471,3.9285714285714284,3,2,2,1,2,2,2,0,1,2,0,2,0,0,2,2,1,1,1,1,1,1,1,1,1,1
3472,3.7916666666666665,1,2,2,2,2,2,0,3,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
3473,3.3529411764705883,3,2,1,0,0,2,2,1,1,2,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0,2
3474,3.7,1,0,2,0,2,2,0,1,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
3475,4.089617486338798,3,2,2,2,2,2,0,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,2,0,2
3476,4.4,1,2,2,1,1,2,2,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
3477,3.6666666666666665,1,0,2,0,1,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0
3478,4.222222222222222,0,2,1,0,1,2,2,0,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0
3479,4.140740740740741,3,2,2,2,2,0,0,1,1,0,0,2,1,2,1,2,2,0,2,0,0,0,0,0,0,0
3480,3.888888888888889,1,0,1,0,1,2,2,1,1,2,0,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0
3481,2.4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3482,4.25,0,1,1,1,2,2,1,0,0,0,1,1,4,1,1,1,0,1,1,1,1,1,1,1,1,1
3483,4.666666666666667,0,1,2,0,1,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0
3484,3.0,0,1,1,1,1,2,1,0,0,1,0,2,1,2,1,2,1,0,0,0,0,1,0,0,0,0
3485,4.0,3,1,1,2,2,2,0,1,2,2,0,2,2,2,1,0,0,2,0,0,0,1,0,0,0,0
3486,4.1731601731601735,2,2,2,2,2,2,2,1,1,2,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,2
3487,3.0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,2,0,1,1,1,1,1,1,1,1,1
3488,3.1130434782608694,3,2,1,2,0,0,2,1,1,0,0,2,1,2,1,2,2,0,0,0,2,1,0,0,0,2
3489,3.8028169014084505,2,2,2,0,2,2,0,1,1,2,2,2,1,0,0,2,1,0,0,0,2,0,0,2,0,2
3490,3.6923076923076925,0,1,1,0,1,2,0,0,1,2,1,2,2,1,1,2,3,0,0,0,0,1,0,0,0,0
3491,4.027027027027027,3,2,1,2,0,0,0,2,1,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,2
3492,3.5,0,2,1,1,1,2,0,1,1,2,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0
3493,2.757575757575758,1,2,2,2,0,2,2,3,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
3494,4.25,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3495,3.232142857142857,1,2,2,2,2,2,0,1,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0
3496,2.5384615384615383,2,2,1,0,0,2,2,1,1,0,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0
3497,3.0434782608695654,0,2,1,2,0,2,1,0,1,2,0,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0
3498,2.8,1,2,2,0,2,2,2,3,1,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0
3499,3.473684210526316,2,2,2,2,2,2,2,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
3500,2.44,3,2,2,2,1,0,2,1,1,2,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,2
3501,2.142857142857143,1,2,2,0,0,2,2,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
3502,4.253571428571429,1,2,2,2,0,2,0,3,1,2,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2
3503,3.901345291479821,1,0,2,2,2,2,2,1,1,0,0,2,0,2,2,2,2,0,0,0,0,0,0,0,0,2
3504,3.2,0,1,1,0,1,1,1,0,0,1,1,1,4,1,1,1,0,1,1,1,1,1,1,1,1,1
3505,4.5,0,0,1,0,0,2,1,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
3506,2.4,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3507,3.5,0,1,1,0,1,2,1,0,0,1,0,2,4,0,1,2,0,0,0,0,0,1,0,0,0,0
3508,3.5714285714285716,0,2,1,0,1,2,2,0,1,2,0,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0
3509,4.166666666666667,3,0,1,1,0,2,2,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0
3510,3.4019073569482288,3,2,2,2,0,2,2,1,1,2,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,2
3511,3.888888888888889,3,0,2,2,0,0,0,1,1,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,2
3512,4.25,1,0,1,2,2,1,2,0,0,0,2,1,4,2,2,2,2,0,0,0,0,1,0,0,0,0
3513,3.80718954248366,3,2,1,2,2,0,2,1,1,2,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
3514,2.142857142857143,0,1,2,2,1,2,1,3,1,0,1,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1
3515,4.384615384615385,2,2,1,2,0,2,2,3,1,2,0,2,0,2,2,2,1,0,0,0,0,0,0,0,0,0
3516,3.0714285714285716,0,2,2,2,1,2,0,1,1,2,0,2,1,0,2,2,2,0,0,0,0,0,0,0,0,0
3517,4.009216589861751,3,2,2,2,0,0,2,1,1,2,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,2
3518,4.354344122657581,1,2,2,2,0,2,0,1,1,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2
3519,4.026315789473684,1,1,2,2,2,2,2,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
3520,3.268292682926829,1,2,2,2,0,2,2,1,1,0,0,2,0,2,2,2,1,0,0,0,0,0,0,0,0,2
3521,3.8117647058823527,3,2,2,2,0,2,2,1,1,0,0,2,1,0,2,2,1,0,0,2,0,0,2,2,0,2
3522,2.712121212121212,3,0,2,2,0,2,2,1,1,0,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
3523,3.8,1,2,2,2,0,2,2,1,1,2,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0
3524,5.0,3,1,1,2,1,1,1,0,0,0,0,1,4,2,1,0,1,1,1,1,1,1,1,1,1,1
3525,3.3333333333333335,3,1,2,1,1,2,2,0,0,0,0,0,4,2,1,2,2,0,0,0,0,0,0,0,0,0
3526,3.7941176470588234,0,2,2,2,2,1,1,0,0,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
3527,3.140625,1,2,2,2,0,2,2,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0
3528,3.564516129032258,1,2,2,2,0,2,0,3,1,2,0,2,1,0,2,2,2,0,0,0,0,0,0,0,0,2
3529,3.8333333333333335,0,1,2,1,1,2,1,0,1,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
3530,2.6666666666666665,1,2,2,2,1,2,0,3,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,2
3531,3.9583333333333335,3,2,2,2,1,1,2,3,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0
3532,4.040983606557377,3,1,2,2,1,2,2,0,1,2,0,2,1,0,2,2,1,0,0,2,2,0,0,0,0,2
3533,3.15,1,2,2,0,2,2,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
3534,4.625,3,0,2,0,1,2,2,3,1,0,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0
3535,3.4498381877022655,3,2,2,2,2,0,2,1,1,2,0,2,1,2,1,2,1,0,0,2,0,0,0,0,0,0
3536,2.8333333333333335,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3537,3.547169811320755,3,2,2,2,0,2,2,1,1,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
3538,3.8378378378378377,3,0,1,2,2,2,0,4,1,2,0,0,1,2,2,2,1,0,0,0,0,1,0,2,0,2
3539,3.0,0,1,1,0,1,2,1,1,1,1,0,2,2,2,1,2,0,1,1,1,1,1,1,1,1,1
3540,3.411764705882353,3,2,1,2,2,2,2,3,1,2,2,2,0,2,1,2,1,0,0,0,0,0,0,0,0,2
3541,3.25,0,1,2,1,1,1,1,0,0,0,1,1,2,1,1,2,0,1,1,1,1,1,1,1,1,1
3542,4.035294117647059,2,2,2,0,2,2,2,1,1,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,2
3543,3.9357142857142855,1,2,2,0,0,2,0,1,1,2,0,2,1,0,2,2,2,0,0,0,0,0,0,0,0,2
3544,2.6,1,1,2,1,2,2,1,0,1,1,0,2,0,0,1,2,0,1,1,1,1,1,1,1,1,1
3545,4.1866666666666665,3,2,1,2,0,0,0,1,1,0,0,2,1,2,2,0,2,0,0,0,2,1,0,2,0,2
3546,4.416666666666667,0,1,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3547,4.2272727272727275,3,2,2,2,0,2,2,0,1,2,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0,2
3548,4.1835443037974684,1,2,2,2,2,2,2,1,1,2,2,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
3549,4.049689440993789,1,2,1,2,0,2,0,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
3550,3.0,1,0,1,0,1,2,2,2,1,0,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0
3551,4.153846153846154,1,1,2,2,1,2,0,1,1,2,2,2,0,0,1,2,1,0,0,0,0,0,0,2,0,2
3552,2.6578947368421053,1,0,2,2,0,2,0,3,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0
3553,2.625,0,0,2,2,1,1,1,0,0,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1
3554,3.6666666666666665,0,1,1,1,1,2,1,0,1,0,0,1,4,2,1,1,2,1,1,1,1,1,1,1,1,1
3555,4.2,0,2,1,0,1,2,2,1,1,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0
3556,3.6923076923076925,1,0,2,2,2,2,0,3,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
3557,2.796875,1,2,2,2,0,2,0,1,1,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
3558,1.9767441860465116,1,2,1,0,2,2,2,1,1,2,2,2,1,2,2,2,1,0,0,0,0,1,0,0,0,0
3559,2.3333333333333335,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3560,4.5,1,2,1,2,1,2,0,0,1,2,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,0
3561,3.8401826484018264,2,2,1,2,0,2,0,2,1,2,0,2,1,0,0,2,2,0,0,0,2,1,0,0,0,2
3562,4.456140350877193,2,0,1,2,0,2,0,1,1,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,2
3563,4.25,0,1,2,0,1,2,2,3,1,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3564,2.6666666666666665,1,1,1,1,1,2,0,0,1,1,0,2,1,0,0,2,1,1,1,1,1,1,1,1,1,1
3565,2.8125,1,2,2,2,2,2,0,3,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0
3566,2.5682819383259914,3,0,1,0,0,2,2,1,1,0,0,2,1,0,2,2,1,0,0,0,0,1,0,0,0,2
3567,2.857142857142857,1,2,2,1,1,2,0,3,1,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0
3568,2.8,0,1,2,1,1,2,1,1,1,1,1,2,4,2,0,2,0,1,1,1,1,1,1,1,1,1
3569,3.5,0,1,1,2,2,1,2,3,1,0,0,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1
3570,3.406832298136646,3,2,2,2,0,0,0,1,1,2,0,2,1,2,2,2,2,0,0,0,0,0,0,2,0,0
3571,4.066757493188011,3,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,2
3572,2.75,0,1,1,1,1,1,1,0,0,1,0,2,4,0,1,1,0,1,1,1,1,1,1,1,1,1
3573,4.142857142857143,1,2,2,2,2,2,2,1,1,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,2
3574,4.045751633986928,0,2,2,2,0,2,2,0,0,1,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0
3575,4.026865671641791,3,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
3576,2.5789473684210527,0,2,2,0,1,2,0,0,1,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0
3577,3.4,0,1,1,0,1,1,0,3,1,1,1,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1
3578,4.222222222222222,0,1,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3579,3.704081632653061,1,2,2,2,0,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,2
3580,4.7407407407407405,0,1,1,1,1,1,1,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
